orientador,topic,topic_label,P_topic_given_orientador,lift_log,n_docs_orientador_total,n_docs_orientador_assigned,coverage_orientador,n_docs_topic
"FARIA, Roberto Medeiros de.",1,1_nuvem_recursos_dados_sistema,0.07692307692307693,-0.5998078464783358,1,1,1.0,51
"FARIA, Roberto Medeiros de.",2,2_alunos_computao_programao_sistema,0.07692307692307693,-0.4537152279808398,1,1,1.0,44
"FARIA, Roberto Medeiros de.",3,3_software_projetos_cdigo_bugs,0.07692307692307693,-0.40773011473901655,1,1,1.0,42
"FARIA, Roberto Medeiros de.",4,4_dados_digital_sobre_privacidade,0.07692307692307693,-0.3345267107157215,1,1,1.0,39
"FARIA, Roberto Medeiros de.",6,6_software_empresas_objetivo_vulnerabilidades,0.07692307692307693,-0.19918536284595942,1,1,1.0,34
"FARIA, Roberto Medeiros de.",7,7_dados_logs_sistemas_banco,0.07692307692307693,0.47957308026188644,1,1,1.0,17
"FARIA, Roberto Medeiros de.",8,8_dados_meio_aplicativos_anlise,0.07692307692307693,0.5384135802848199,1,1,1.0,16
"FARIA, Roberto Medeiros de.",9,9_ensino_alunos_atividades_evaso,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"FARIA, Roberto Medeiros de.",10,10_oratio_projeto_solid_clean,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"FARIAS, Adalberto Cajueiro de.",2,2_alunos_computao_programao_sistema,0.15789473684210525,0.265407438982366,7,4,0.5714285714285714,44
"FARIAS, Adalberto Cajueiro de.",6,6_software_empresas_objetivo_vulnerabilidades,0.15789473684210525,0.5199373041172464,7,4,0.5714285714285714,34
"FARIAS, Adalberto Cajueiro de.",7,7_dados_logs_sistemas_banco,0.15789473684210525,1.1986957472250923,7,4,0.5714285714285714,17
"FARIAS, Adalberto Cajueiro de.",9,9_ensino_alunos_atividades_evaso,0.15789473684210525,1.3200566042293598,7,4,0.5714285714285714,15
"FARIAS, Adalberto Cajueiro de.",0,0_modelos_dados_linguagem_imagens,0.05263157894736842,-0.9985288301111273,7,4,0.5714285714285714,52
"FARIAS, Adalberto Cajueiro de.",1,1_nuvem_recursos_dados_sistema,0.05263157894736842,-0.9792974681832396,7,4,0.5714285714285714,51
"FARIAS, Adalberto Cajueiro de.",3,3_software_projetos_cdigo_bugs,0.05263157894736842,-0.7872197364439203,7,4,0.5714285714285714,42
"FARIAS, Adalberto Cajueiro de.",4,4_dados_digital_sobre_privacidade,0.05263157894736842,-0.7140163324206253,7,4,0.5714285714285714,39
"FARIAS, Adalberto Cajueiro de.",5,5_sade_animais_pandemia_dados,0.05263157894736842,-0.6620565934899143,7,4,0.5714285714285714,37
"FARIAS, Adalberto Cajueiro de.",8,8_dados_meio_aplicativos_anlise,0.05263157894736842,0.15892395857991598,7,4,0.5714285714285714,16
"FARIAS, Adalberto Cajueiro de.",10,10_oratio_projeto_solid_clean,0.05263157894736842,0.22144431556125008,7,4,0.5714285714285714,15
"FECHINE, Joseana Macêdo.",2,2_alunos_computao_programao_sistema,0.15789473684210525,0.265407438982366,5,4,0.8,44
"FECHINE, Joseana Macêdo.",4,4_dados_digital_sobre_privacidade,0.15789473684210525,0.3845959562474843,5,4,0.8,39
"FECHINE, Joseana Macêdo.",5,5_sade_animais_pandemia_dados,0.15789473684210525,0.4365556951781954,5,4,0.8,37
"FECHINE, Joseana Macêdo.",8,8_dados_meio_aplicativos_anlise,0.15789473684210525,1.2575362472480256,5,4,0.8,16
"FECHINE, Joseana Macêdo.",0,0_modelos_dados_linguagem_imagens,0.05263157894736842,-0.9985288301111273,5,4,0.8,52
"FECHINE, Joseana Macêdo.",1,1_nuvem_recursos_dados_sistema,0.05263157894736842,-0.9792974681832396,5,4,0.8,51
"FECHINE, Joseana Macêdo.",3,3_software_projetos_cdigo_bugs,0.05263157894736842,-0.7872197364439203,5,4,0.8,42
"FECHINE, Joseana Macêdo.",6,6_software_empresas_objetivo_vulnerabilidades,0.05263157894736842,-0.5786749845508632,5,4,0.8,34
"FECHINE, Joseana Macêdo.",7,7_dados_logs_sistemas_banco,0.05263157894736842,0.10008345855698263,5,4,0.8,17
"FECHINE, Joseana Macêdo.",9,9_ensino_alunos_atividades_evaso,0.05263157894736842,0.22144431556125008,5,4,0.8,15
"FECHINE, Joseana Macêdo.",10,10_oratio_projeto_solid_clean,0.05263157894736842,0.22144431556125008,5,4,0.8,15
"GARCIA, Franceline Procópio.",4,4_dados_digital_sobre_privacidade,0.2,0.6209847343117149,2,2,1.0,39
"GARCIA, Franceline Procópio.",8,8_dados_meio_aplicativos_anlise,0.2,1.4939250253122562,2,2,1.0,16
"GARCIA, Franceline Procópio.",0,0_modelos_dados_linguagem_imagens,0.06666666666666667,-0.7621400520468967,2,2,1.0,52
"GARCIA, Franceline Procópio.",1,1_nuvem_recursos_dados_sistema,0.06666666666666667,-0.7429086901190093,2,2,1.0,51
"GARCIA, Franceline Procópio.",2,2_alunos_computao_programao_sistema,0.06666666666666667,-0.5968160716215132,2,2,1.0,44
"GARCIA, Franceline Procópio.",3,3_software_projetos_cdigo_bugs,0.06666666666666667,-0.55083095837969,2,2,1.0,42
"GARCIA, Franceline Procópio.",5,5_sade_animais_pandemia_dados,0.06666666666666667,-0.4256678154256838,2,2,1.0,37
"GARCIA, Franceline Procópio.",6,6_software_empresas_objetivo_vulnerabilidades,0.06666666666666667,-0.3422862064866329,2,2,1.0,34
"GARCIA, Franceline Procópio.",7,7_dados_logs_sistemas_banco,0.06666666666666667,0.336472236621213,2,2,1.0,17
"GARCIA, Franceline Procópio.",9,9_ensino_alunos_atividades_evaso,0.06666666666666667,0.45783309362548047,2,2,1.0,15
"GARCIA, Franceline Procópio.",10,10_oratio_projeto_solid_clean,0.06666666666666667,0.45783309362548047,2,2,1.0,15
"GARCIA, Francilene Procópio.",2,2_alunos_computao_programao_sistema,0.18518518518518517,0.4248351759104681,8,8,1.0,44
"GARCIA, Francilene Procópio.",5,5_sade_animais_pandemia_dados,0.18518518518518517,0.5959834321062975,8,8,1.0,37
"GARCIA, Francilene Procópio.",6,6_software_empresas_objetivo_vulnerabilidades,0.18518518518518517,0.6793650410453486,8,8,1.0,34
"GARCIA, Francilene Procópio.",4,4_dados_digital_sobre_privacidade,0.1111111111111111,0.03319806940959562,8,8,1.0,39
"GARCIA, Francilene Procópio.",9,9_ensino_alunos_atividades_evaso,0.1111111111111111,0.968658717391471,8,8,1.0,15
"GARCIA, Francilene Procópio.",0,0_modelos_dados_linguagem_imagens,0.037037037037037035,-1.349926716949016,8,8,1.0,52
"GARCIA, Francilene Procópio.",1,1_nuvem_recursos_dados_sistema,0.037037037037037035,-1.3306953550211282,8,8,1.0,51
"GARCIA, Francilene Procópio.",3,3_software_projetos_cdigo_bugs,0.037037037037037035,-1.138617623281809,8,8,1.0,42
"GARCIA, Francilene Procópio.",7,7_dados_logs_sistemas_banco,0.037037037037037035,-0.25131442828090605,8,8,1.0,17
"GARCIA, Francilene Procópio.",8,8_dados_meio_aplicativos_anlise,0.037037037037037035,-0.1924739282579726,8,8,1.0,16
"GARCIA, Francilene Procópio.",10,10_oratio_projeto_solid_clean,0.037037037037037035,-0.12995357127663856,8,8,1.0,15
"GHEYI, Rohit Gheyi.",0,0_modelos_dados_linguagem_imagens,0.3333333333333333,0.8472978603872037,2,2,1.0,52
"GHEYI, Rohit Gheyi.",1,1_nuvem_recursos_dados_sistema,0.06666666666666667,-0.7429086901190093,2,2,1.0,51
"GHEYI, Rohit Gheyi.",2,2_alunos_computao_programao_sistema,0.06666666666666667,-0.5968160716215132,2,2,1.0,44
"GHEYI, Rohit Gheyi.",3,3_software_projetos_cdigo_bugs,0.06666666666666667,-0.55083095837969,2,2,1.0,42
"GHEYI, Rohit Gheyi.",4,4_dados_digital_sobre_privacidade,0.06666666666666667,-0.4776275543563949,2,2,1.0,39
"GHEYI, Rohit Gheyi.",5,5_sade_animais_pandemia_dados,0.06666666666666667,-0.4256678154256838,2,2,1.0,37
"GHEYI, Rohit Gheyi.",6,6_software_empresas_objetivo_vulnerabilidades,0.06666666666666667,-0.3422862064866329,2,2,1.0,34
"GHEYI, Rohit Gheyi.",7,7_dados_logs_sistemas_banco,0.06666666666666667,0.336472236621213,2,2,1.0,17
"GHEYI, Rohit Gheyi.",8,8_dados_meio_aplicativos_anlise,0.06666666666666667,0.3953127366441464,2,2,1.0,16
"GHEYI, Rohit Gheyi.",9,9_ensino_alunos_atividades_evaso,0.06666666666666667,0.45783309362548047,2,2,1.0,15
"GHEYI, Rohit Gheyi.",10,10_oratio_projeto_solid_clean,0.06666666666666667,0.45783309362548047,2,2,1.0,15
"GHEYI, Rohit.",0,0_modelos_dados_linguagem_imagens,0.22580645161290322,0.45783309362548047,10,10,1.0,52
"GHEYI, Rohit.",3,3_software_projetos_cdigo_bugs,0.22580645161290322,0.6691421872926872,10,10,1.0,42
"GHEYI, Rohit.",10,10_oratio_projeto_solid_clean,0.22580645161290322,1.6778062392978574,10,10,1.0,15
"GHEYI, Rohit.",2,2_alunos_computao_programao_sistema,0.0967741935483871,-0.22414078633633977,10,10,1.0,44
"GHEYI, Rohit.",1,1_nuvem_recursos_dados_sistema,0.03225806451612903,-1.4688456935019454,10,10,1.0,51
"GHEYI, Rohit.",4,4_dados_digital_sobre_privacidade,0.03225806451612903,-1.2035645577393312,10,10,1.0,39
"GHEYI, Rohit.",5,5_sade_animais_pandemia_dados,0.03225806451612903,-1.15160481880862,10,10,1.0,37
"GHEYI, Rohit.",6,6_software_empresas_objetivo_vulnerabilidades,0.03225806451612903,-1.068223209869569,10,10,1.0,34
"GHEYI, Rohit.",7,7_dados_logs_sistemas_banco,0.03225806451612903,-0.38946476676172315,10,10,1.0,17
"GHEYI, Rohit.",8,8_dados_meio_aplicativos_anlise,0.03225806451612903,-0.33062426673878975,10,10,1.0,16
"GHEYI, Rohit.",9,9_ensino_alunos_atividades_evaso,0.03225806451612903,-0.2681039097574558,10,10,1.0,15
"GOMES, Herman Martins.",0,0_modelos_dados_linguagem_imagens,0.2982456140350877,0.7360722252769791,27,23,0.8518518518518519,52
"GOMES, Herman Martins.",5,5_sade_animais_pandemia_dados,0.19298245614035087,0.6372263906403466,27,23,0.8518518518518519,37
"GOMES, Herman Martins.",10,10_oratio_projeto_solid_clean,0.12280701754385964,1.0687421759484537,27,23,0.8518518518518519,15
"GOMES, Herman Martins.",1,1_nuvem_recursos_dados_sistema,0.08771929824561403,-0.468471844417249,27,23,0.8518518518518519,51
"GOMES, Herman Martins.",4,4_dados_digital_sobre_privacidade,0.08771929824561403,-0.20319070865463473,27,23,0.8518518518518519,39
"GOMES, Herman Martins.",2,2_alunos_computao_programao_sistema,0.05263157894736842,-0.8332048496857436,27,23,0.8518518518518519,44
"GOMES, Herman Martins.",6,6_software_empresas_objetivo_vulnerabilidades,0.05263157894736842,-0.5786749845508632,27,23,0.8518518518518519,34
"GOMES, Herman Martins.",8,8_dados_meio_aplicativos_anlise,0.05263157894736842,0.15892395857991598,27,23,0.8518518518518519,16
"GOMES, Herman Martins.",3,3_software_projetos_cdigo_bugs,0.017543859649122806,-1.8858320251120302,27,23,0.8518518518518519,42
"GOMES, Herman Martins.",7,7_dados_logs_sistemas_banco,0.017543859649122806,-0.9985288301111273,27,23,0.8518518518518519,17
"GOMES, Herman Martins.",9,9_ensino_alunos_atividades_evaso,0.017543859649122806,-0.8771679731068598,27,23,0.8518518518518519,15
"GOMES, Reinaldo Cézar de Morais.",1,1_nuvem_recursos_dados_sistema,0.5238095238095238,1.3185143460581485,6,5,0.8333333333333334,51
"GOMES, Reinaldo Cézar de Morais.",0,0_modelos_dados_linguagem_imagens,0.047619047619047616,-1.0986122886681098,6,5,0.8333333333333334,52
"GOMES, Reinaldo Cézar de Morais.",2,2_alunos_computao_programao_sistema,0.047619047619047616,-0.9332883082427262,6,5,0.8333333333333334,44
"GOMES, Reinaldo Cézar de Morais.",3,3_software_projetos_cdigo_bugs,0.047619047619047616,-0.8873031950009028,6,5,0.8333333333333334,42
"GOMES, Reinaldo Cézar de Morais.",4,4_dados_digital_sobre_privacidade,0.047619047619047616,-0.8140997909776079,6,5,0.8333333333333334,39
"GOMES, Reinaldo Cézar de Morais.",5,5_sade_animais_pandemia_dados,0.047619047619047616,-0.7621400520468968,6,5,0.8333333333333334,37
"GOMES, Reinaldo Cézar de Morais.",6,6_software_empresas_objetivo_vulnerabilidades,0.047619047619047616,-0.6787584431078458,6,5,0.8333333333333334,34
"GOMES, Reinaldo Cézar de Morais.",7,7_dados_logs_sistemas_banco,0.047619047619047616,0.0,6,5,0.8333333333333334,17
"GOMES, Reinaldo Cézar de Morais.",8,8_dados_meio_aplicativos_anlise,0.047619047619047616,0.058840500022933395,6,5,0.8333333333333334,16
"GOMES, Reinaldo Cézar de Morais.",9,9_ensino_alunos_atividades_evaso,0.047619047619047616,0.12136085700426753,6,5,0.8333333333333334,15
"GOMES, Reinaldo Cézar de Morais.",10,10_oratio_projeto_solid_clean,0.047619047619047616,0.12136085700426753,6,5,0.8333333333333334,15
"GORGÔNIO, Kyller Costa.",1,1_nuvem_recursos_dados_sistema,0.2,0.35570359854910055,2,2,1.0,51
"GORGÔNIO, Kyller Costa.",2,2_alunos_computao_programao_sistema,0.2,0.5017962170465965,2,2,1.0,44
"GORGÔNIO, Kyller Costa.",0,0_modelos_dados_linguagem_imagens,0.06666666666666667,-0.7621400520468967,2,2,1.0,52
"GORGÔNIO, Kyller Costa.",3,3_software_projetos_cdigo_bugs,0.06666666666666667,-0.55083095837969,2,2,1.0,42
"GORGÔNIO, Kyller Costa.",4,4_dados_digital_sobre_privacidade,0.06666666666666667,-0.4776275543563949,2,2,1.0,39
"GORGÔNIO, Kyller Costa.",5,5_sade_animais_pandemia_dados,0.06666666666666667,-0.4256678154256838,2,2,1.0,37
"GORGÔNIO, Kyller Costa.",6,6_software_empresas_objetivo_vulnerabilidades,0.06666666666666667,-0.3422862064866329,2,2,1.0,34
"GORGÔNIO, Kyller Costa.",7,7_dados_logs_sistemas_banco,0.06666666666666667,0.336472236621213,2,2,1.0,17
"GORGÔNIO, Kyller Costa.",8,8_dados_meio_aplicativos_anlise,0.06666666666666667,0.3953127366441464,2,2,1.0,16
"GORGÔNIO, Kyller Costa.",9,9_ensino_alunos_atividades_evaso,0.06666666666666667,0.45783309362548047,2,2,1.0,15
"GORGÔNIO, Kyller Costa.",10,10_oratio_projeto_solid_clean,0.06666666666666667,0.45783309362548047,2,2,1.0,15
"GUERRERO, Dalton Dario Serey.",5,5_sade_animais_pandemia_dados,0.3333333333333333,1.1837700970084166,4,2,0.5,37
"GUERRERO, Dalton Dario Serey.",0,0_modelos_dados_linguagem_imagens,0.06666666666666667,-0.7621400520468967,4,2,0.5,52
"GUERRERO, Dalton Dario Serey.",1,1_nuvem_recursos_dados_sistema,0.06666666666666667,-0.7429086901190093,4,2,0.5,51
"GUERRERO, Dalton Dario Serey.",2,2_alunos_computao_programao_sistema,0.06666666666666667,-0.5968160716215132,4,2,0.5,44
"GUERRERO, Dalton Dario Serey.",3,3_software_projetos_cdigo_bugs,0.06666666666666667,-0.55083095837969,4,2,0.5,42
"GUERRERO, Dalton Dario Serey.",4,4_dados_digital_sobre_privacidade,0.06666666666666667,-0.4776275543563949,4,2,0.5,39
"GUERRERO, Dalton Dario Serey.",6,6_software_empresas_objetivo_vulnerabilidades,0.06666666666666667,-0.3422862064866329,4,2,0.5,34
"GUERRERO, Dalton Dario Serey.",7,7_dados_logs_sistemas_banco,0.06666666666666667,0.336472236621213,4,2,0.5,17
"GUERRERO, Dalton Dario Serey.",8,8_dados_meio_aplicativos_anlise,0.06666666666666667,0.3953127366441464,4,2,0.5,16
"GUERRERO, Dalton Dario Serey.",9,9_ensino_alunos_atividades_evaso,0.06666666666666667,0.45783309362548047,4,2,0.5,15
"GUERRERO, Dalton Dario Serey.",10,10_oratio_projeto_solid_clean,0.06666666666666667,0.45783309362548047,4,2,0.5,15
"LIRA, Melina Mongiovi Brito.",2,2_alunos_computao_programao_sistema,0.2631578947368421,0.7762330627483566,4,4,1.0,44
"LIRA, Melina Mongiovi Brito.",3,3_software_projetos_cdigo_bugs,0.15789473684210525,0.31139255222418927,4,4,1.0,42
"LIRA, Melina Mongiovi Brito.",8,8_dados_meio_aplicativos_anlise,0.15789473684210525,1.2575362472480256,4,4,1.0,16
"LIRA, Melina Mongiovi Brito.",0,0_modelos_dados_linguagem_imagens,0.05263157894736842,-0.9985288301111273,4,4,1.0,52
"LIRA, Melina Mongiovi Brito.",1,1_nuvem_recursos_dados_sistema,0.05263157894736842,-0.9792974681832396,4,4,1.0,51
"LIRA, Melina Mongiovi Brito.",4,4_dados_digital_sobre_privacidade,0.05263157894736842,-0.7140163324206253,4,4,1.0,39
"LIRA, Melina Mongiovi Brito.",5,5_sade_animais_pandemia_dados,0.05263157894736842,-0.6620565934899143,4,4,1.0,37
"LIRA, Melina Mongiovi Brito.",6,6_software_empresas_objetivo_vulnerabilidades,0.05263157894736842,-0.5786749845508632,4,4,1.0,34
"LIRA, Melina Mongiovi Brito.",7,7_dados_logs_sistemas_banco,0.05263157894736842,0.10008345855698263,4,4,1.0,17
"LIRA, Melina Mongiovi Brito.",9,9_ensino_alunos_atividades_evaso,0.05263157894736842,0.22144431556125008,4,4,1.0,15
"LIRA, Melina Mongiovi Brito.",10,10_oratio_projeto_solid_clean,0.05263157894736842,0.22144431556125008,4,4,1.0,15
"MARINHO, Leandro Balby.",0,0_modelos_dados_linguagem_imagens,0.36,0.9242589015233319,9,7,0.7777777777777778,52
"MARINHO, Leandro Balby.",1,1_nuvem_recursos_dados_sistema,0.12,-0.15512202521689022,9,7,0.7777777777777778,51
"MARINHO, Leandro Balby.",4,4_dados_digital_sobre_privacidade,0.12,0.11015911054572408,9,7,0.7777777777777778,39
"MARINHO, Leandro Balby.",7,7_dados_logs_sistemas_banco,0.12,0.9242589015233319,9,7,0.7777777777777778,17
"MARINHO, Leandro Balby.",2,2_alunos_computao_programao_sistema,0.04,-1.107641695387504,9,7,0.7777777777777778,44
"MARINHO, Leandro Balby.",3,3_software_projetos_cdigo_bugs,0.04,-1.0616565821456805,9,7,0.7777777777777778,42
"MARINHO, Leandro Balby.",5,5_sade_animais_pandemia_dados,0.04,-0.9364934391916745,9,7,0.7777777777777778,37
"MARINHO, Leandro Balby.",6,6_software_empresas_objetivo_vulnerabilidades,0.04,-0.8531118302526235,9,7,0.7777777777777778,34
"MARINHO, Leandro Balby.",8,8_dados_meio_aplicativos_anlise,0.04,-0.11551288712184422,9,7,0.7777777777777778,16
"MARINHO, Leandro Balby.",9,9_ensino_alunos_atividades_evaso,0.04,-0.052992530140510224,9,7,0.7777777777777778,15
"MARINHO, Leandro Balby.",10,10_oratio_projeto_solid_clean,0.04,-0.052992530140510224,9,7,0.7777777777777778,15
"MASSONI, Tiago Lima.",3,3_software_projetos_cdigo_bugs,0.2112676056338028,0.6025895667834148,34,30,0.8823529411764706,42
"MASSONI, Tiago Lima.",6,6_software_empresas_objetivo_vulnerabilidades,0.2112676056338028,0.8111343186764718,34,30,0.8823529411764706,34
"MASSONI, Tiago Lima.",2,2_alunos_computao_programao_sistema,0.15492957746478872,0.2464495252377519,34,30,0.8823529411764706,44
"MASSONI, Tiago Lima.",0,0_modelos_dados_linguagem_imagens,0.09859154929577464,-0.3708595789306889,34,30,0.8823529411764706,52
"MASSONI, Tiago Lima.",5,5_sade_animais_pandemia_dados,0.09859154929577464,-0.034387342309475946,34,30,0.8823529411764706,37
"MASSONI, Tiago Lima.",1,1_nuvem_recursos_dados_sistema,0.04225352112676056,-1.198926077390005,34,30,0.8823529411764706,51
"MASSONI, Tiago Lima.",4,4_dados_digital_sobre_privacidade,0.04225352112676056,-0.9336449416273905,34,30,0.8823529411764706,39
"MASSONI, Tiago Lima.",7,7_dados_logs_sistemas_banco,0.04225352112676056,-0.11954515064978269,34,30,0.8823529411764706,17
"MASSONI, Tiago Lima.",9,9_ensino_alunos_atividades_evaso,0.04225352112676056,0.001815706354484655,34,30,0.8823529411764706,15
"MASSONI, Tiago Lima.",10,10_oratio_projeto_solid_clean,0.04225352112676056,0.001815706354484655,34,30,0.8823529411764706,15
"MASSONI, Tiago Lima.",8,8_dados_meio_aplicativos_anlise,0.014084507042253521,-1.159316939294959,34,30,0.8823529411764706,16
"MELCHER, Elmar Uwe Kurt.",0,0_modelos_dados_linguagem_imagens,0.23076923076923078,0.47957308026188644,2,1,0.5,52
"MELCHER, Elmar Uwe Kurt.",1,1_nuvem_recursos_dados_sistema,0.07692307692307693,-0.5998078464783358,2,1,0.5,51
"MELCHER, Elmar Uwe Kurt.",2,2_alunos_computao_programao_sistema,0.07692307692307693,-0.4537152279808398,2,1,0.5,44
"MELCHER, Elmar Uwe Kurt.",3,3_software_projetos_cdigo_bugs,0.07692307692307693,-0.40773011473901655,2,1,0.5,42
"MELCHER, Elmar Uwe Kurt.",4,4_dados_digital_sobre_privacidade,0.07692307692307693,-0.3345267107157215,2,1,0.5,39
"MELCHER, Elmar Uwe Kurt.",5,5_sade_animais_pandemia_dados,0.07692307692307693,-0.2825669717850105,2,1,0.5,37
"MELCHER, Elmar Uwe Kurt.",6,6_software_empresas_objetivo_vulnerabilidades,0.07692307692307693,-0.19918536284595942,2,1,0.5,34
"MELCHER, Elmar Uwe Kurt.",7,7_dados_logs_sistemas_banco,0.07692307692307693,0.47957308026188644,2,1,0.5,17
"MELCHER, Elmar Uwe Kurt.",8,8_dados_meio_aplicativos_anlise,0.07692307692307693,0.5384135802848199,2,1,0.5,16
"MELCHER, Elmar Uwe Kurt.",9,9_ensino_alunos_atividades_evaso,0.07692307692307693,0.6009339372661539,2,1,0.5,15
"MELCHER, Elmar Uwe Kurt.",10,10_oratio_projeto_solid_clean,0.07692307692307693,0.6009339372661539,2,1,0.5,15
"MONGIOVI, Melina.",1,1_nuvem_recursos_dados_sistema,0.23076923076923078,0.4988044421897739,3,1,0.3333333333333333,51
"MONGIOVI, Melina.",0,0_modelos_dados_linguagem_imagens,0.07692307692307693,-0.6190392084062233,3,1,0.3333333333333333,52
"MONGIOVI, Melina.",2,2_alunos_computao_programao_sistema,0.07692307692307693,-0.4537152279808398,3,1,0.3333333333333333,44
"MONGIOVI, Melina.",3,3_software_projetos_cdigo_bugs,0.07692307692307693,-0.40773011473901655,3,1,0.3333333333333333,42
"MONGIOVI, Melina.",4,4_dados_digital_sobre_privacidade,0.07692307692307693,-0.3345267107157215,3,1,0.3333333333333333,39
"MONGIOVI, Melina.",5,5_sade_animais_pandemia_dados,0.07692307692307693,-0.2825669717850105,3,1,0.3333333333333333,37
"MONGIOVI, Melina.",6,6_software_empresas_objetivo_vulnerabilidades,0.07692307692307693,-0.19918536284595942,3,1,0.3333333333333333,34
"MONGIOVI, Melina.",7,7_dados_logs_sistemas_banco,0.07692307692307693,0.47957308026188644,3,1,0.3333333333333333,17
"MONGIOVI, Melina.",8,8_dados_meio_aplicativos_anlise,0.07692307692307693,0.5384135802848199,3,1,0.3333333333333333,16
"MONGIOVI, Melina.",9,9_ensino_alunos_atividades_evaso,0.07692307692307693,0.6009339372661539,3,1,0.3333333333333333,15
"MONGIOVI, Melina.",10,10_oratio_projeto_solid_clean,0.07692307692307693,0.6009339372661539,3,1,0.3333333333333333,15
"MONTEIRO, João Arthur Brunet.",3,3_software_projetos_cdigo_bugs,0.17073170731707318,0.3895573250735257,16,15,0.9375,42
"MONTEIRO, João Arthur Brunet.",4,4_dados_digital_sobre_privacidade,0.17073170731707318,0.46276072909682076,16,15,0.9375,39
"MONTEIRO, João Arthur Brunet.",6,6_software_empresas_objetivo_vulnerabilidades,0.17073170731707318,0.5981020769665829,16,15,0.9375,34
"MONTEIRO, João Arthur Brunet.",0,0_modelos_dados_linguagem_imagens,0.12195121951219512,-0.15822400521489416,16,15,0.9375,52
"MONTEIRO, João Arthur Brunet.",1,1_nuvem_recursos_dados_sistema,0.07317073170731707,-0.6498182670529973,16,15,0.9375,51
"MONTEIRO, João Arthur Brunet.",2,2_alunos_computao_programao_sistema,0.07317073170731707,-0.5037256485555013,16,15,0.9375,44
"MONTEIRO, João Arthur Brunet.",5,5_sade_animais_pandemia_dados,0.07317073170731707,-0.33257739235967193,16,15,0.9375,37
"MONTEIRO, João Arthur Brunet.",7,7_dados_logs_sistemas_banco,0.07317073170731707,0.4295626596872249,16,15,0.9375,17
"MONTEIRO, João Arthur Brunet.",8,8_dados_meio_aplicativos_anlise,0.024390243902439025,-0.6102091289579512,16,15,0.9375,16
"MONTEIRO, João Arthur Brunet.",9,9_ensino_alunos_atividades_evaso,0.024390243902439025,-0.5476887719766173,16,15,0.9375,15
"MONTEIRO, João Arthur Brunet.",10,10_oratio_projeto_solid_clean,0.024390243902439025,-0.5476887719766173,16,15,0.9375,15
"MORAES, Fábio Jorge Almeida.",5,5_sade_animais_pandemia_dados,0.23076923076923078,0.8160453168830992,1,1,1.0,37
"MORAES, Fábio Jorge Almeida.",0,0_modelos_dados_linguagem_imagens,0.07692307692307693,-0.6190392084062233,1,1,1.0,52
"MORAES, Fábio Jorge Almeida.",1,1_nuvem_recursos_dados_sistema,0.07692307692307693,-0.5998078464783358,1,1,1.0,51
"MORAES, Fábio Jorge Almeida.",2,2_alunos_computao_programao_sistema,0.07692307692307693,-0.4537152279808398,1,1,1.0,44
