orientador,topic,topic_label,P_topic_given_orientador,lift_log,n_docs_orientador_total,n_docs_orientador_assigned,coverage_orientador,n_docs_topic
"MORAES, Fábio Jorge Almeida.",3,3_software_projetos_cdigo_bugs,0.07692307692307693,-0.40773011473901655,1,1,1.0,42
"MORAES, Fábio Jorge Almeida.",4,4_dados_digital_sobre_privacidade,0.07692307692307693,-0.3345267107157215,1,1,1.0,39
"MORAES, Fábio Jorge Almeida.",6,6_software_empresas_objetivo_vulnerabilidades,0.07692307692307693,-0.19918536284595942,1,1,1.0,34
"MORAES, Fábio Jorge Almeida.",7,7_dados_logs_sistemas_banco,0.07692307692307693,0.47957308026188644,1,1,1.0,17
"MORAES, Fábio Jorge Almeida.",8,8_dados_meio_aplicativos_anlise,0.07692307692307693,0.5384135802848199,1,1,1.0,16
"MORAES, Fábio Jorge Almeida.",9,9_ensino_alunos_atividades_evaso,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"MORAES, Fábio Jorge Almeida.",10,10_oratio_projeto_solid_clean,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"MORAIS, Fábio Jorge Almeida.",1,1_nuvem_recursos_dados_sistema,0.2653061224489796,0.638270570334111,23,19,0.8260869565217391,51
"MORAIS, Fábio Jorge Almeida.",4,4_dados_digital_sobre_privacidade,0.22448979591836735,0.7364976214335591,23,19,0.8260869565217391,39
"MORAIS, Fábio Jorge Almeida.",0,0_modelos_dados_linguagem_imagens,0.1836734693877551,0.25131442828090617,23,19,0.8260869565217391,52
"MORAIS, Fábio Jorge Almeida.",7,7_dados_logs_sistemas_banco,0.10204081632653061,0.7621400520468969,23,19,0.8260869565217391,17
"MORAIS, Fábio Jorge Almeida.",2,2_alunos_computao_programao_sistema,0.061224489795918366,-0.68197387996182,23,19,0.8260869565217391,44
"MORAIS, Fábio Jorge Almeida.",8,8_dados_meio_aplicativos_anlise,0.061224489795918366,0.3101549283038396,23,19,0.8260869565217391,16
"MORAIS, Fábio Jorge Almeida.",3,3_software_projetos_cdigo_bugs,0.02040816326530612,-1.7346010553881064,23,19,0.8260869565217391,42
"MORAIS, Fábio Jorge Almeida.",5,5_sade_animais_pandemia_dados,0.02040816326530612,-1.6094379124341005,23,19,0.8260869565217391,37
"MORAIS, Fábio Jorge Almeida.",6,6_software_empresas_objetivo_vulnerabilidades,0.02040816326530612,-1.5260563034950494,23,19,0.8260869565217391,34
"MORAIS, Fábio Jorge Almeida.",9,9_ensino_alunos_atividades_evaso,0.02040816326530612,-0.7259370033829361,23,19,0.8260869565217391,15
"MORAIS, Fábio Jorge Almeida.",10,10_oratio_projeto_solid_clean,0.02040816326530612,-0.7259370033829361,23,19,0.8260869565217391,15
"MOURA, José Antão Beltrão.",3,3_software_projetos_cdigo_bugs,0.16279069767441862,0.3419292760842711,17,16,0.9411764705882353,42
"MOURA, José Antão Beltrão.",6,6_software_empresas_objetivo_vulnerabilidades,0.16279069767441862,0.5504740279773283,17,16,0.9411764705882353,34
"MOURA, José Antão Beltrão.",1,1_nuvem_recursos_dados_sistema,0.11627906976744186,-0.18662069227626124,17,16,0.9411764705882353,51
"MOURA, José Antão Beltrão.",5,5_sade_animais_pandemia_dados,0.11627906976744186,0.13062018241706422,17,16,0.9411764705882353,37
"MOURA, José Antão Beltrão.",0,0_modelos_dados_linguagem_imagens,0.06976744186046512,-0.7166776779701394,17,16,0.9411764705882353,52
"MOURA, José Antão Beltrão.",2,2_alunos_computao_programao_sistema,0.06976744186046512,-0.5513536975447558,17,16,0.9411764705882353,44
"MOURA, José Antão Beltrão.",7,7_dados_logs_sistemas_banco,0.06976744186046512,0.38193461069797036,17,16,0.9411764705882353,17
"MOURA, José Antão Beltrão.",8,8_dados_meio_aplicativos_anlise,0.06976744186046512,0.44077511072090375,17,16,0.9411764705882353,16
"MOURA, José Antão Beltrão.",9,9_ensino_alunos_atividades_evaso,0.06976744186046512,0.5032954677022378,17,16,0.9411764705882353,15
"MOURA, José Antão Beltrão.",10,10_oratio_projeto_solid_clean,0.06976744186046512,0.5032954677022378,17,16,0.9411764705882353,15
"MOURA, José Antão Beltrão.",4,4_dados_digital_sobre_privacidade,0.023255813953488372,-1.5307774689477471,17,16,0.9411764705882353,39
"Marinho, Leandro Balby",0,0_modelos_dados_linguagem_imagens,0.23076923076923078,0.47957308026188644,1,1,1.0,52
"Marinho, Leandro Balby",1,1_nuvem_recursos_dados_sistema,0.07692307692307693,-0.5998078464783358,1,1,1.0,51
"Marinho, Leandro Balby",2,2_alunos_computao_programao_sistema,0.07692307692307693,-0.4537152279808398,1,1,1.0,44
"Marinho, Leandro Balby",3,3_software_projetos_cdigo_bugs,0.07692307692307693,-0.40773011473901655,1,1,1.0,42
"Marinho, Leandro Balby",4,4_dados_digital_sobre_privacidade,0.07692307692307693,-0.3345267107157215,1,1,1.0,39
"Marinho, Leandro Balby",5,5_sade_animais_pandemia_dados,0.07692307692307693,-0.2825669717850105,1,1,1.0,37
"Marinho, Leandro Balby",6,6_software_empresas_objetivo_vulnerabilidades,0.07692307692307693,-0.19918536284595942,1,1,1.0,34
"Marinho, Leandro Balby",7,7_dados_logs_sistemas_banco,0.07692307692307693,0.47957308026188644,1,1,1.0,17
"Marinho, Leandro Balby",8,8_dados_meio_aplicativos_anlise,0.07692307692307693,0.5384135802848199,1,1,1.0,16
"Marinho, Leandro Balby",9,9_ensino_alunos_atividades_evaso,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"Marinho, Leandro Balby",10,10_oratio_projeto_solid_clean,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"NICOLLETTI, Pedro Sergio.",4,4_dados_digital_sobre_privacidade,0.23076923076923078,0.7640855779523882,1,1,1.0,39
"NICOLLETTI, Pedro Sergio.",0,0_modelos_dados_linguagem_imagens,0.07692307692307693,-0.6190392084062233,1,1,1.0,52
"NICOLLETTI, Pedro Sergio.",1,1_nuvem_recursos_dados_sistema,0.07692307692307693,-0.5998078464783358,1,1,1.0,51
"NICOLLETTI, Pedro Sergio.",2,2_alunos_computao_programao_sistema,0.07692307692307693,-0.4537152279808398,1,1,1.0,44
"NICOLLETTI, Pedro Sergio.",3,3_software_projetos_cdigo_bugs,0.07692307692307693,-0.40773011473901655,1,1,1.0,42
"NICOLLETTI, Pedro Sergio.",5,5_sade_animais_pandemia_dados,0.07692307692307693,-0.2825669717850105,1,1,1.0,37
"NICOLLETTI, Pedro Sergio.",6,6_software_empresas_objetivo_vulnerabilidades,0.07692307692307693,-0.19918536284595942,1,1,1.0,34
"NICOLLETTI, Pedro Sergio.",7,7_dados_logs_sistemas_banco,0.07692307692307693,0.47957308026188644,1,1,1.0,17
"NICOLLETTI, Pedro Sergio.",8,8_dados_meio_aplicativos_anlise,0.07692307692307693,0.5384135802848199,1,1,1.0,16
"NICOLLETTI, Pedro Sergio.",9,9_ensino_alunos_atividades_evaso,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"NICOLLETTI, Pedro Sergio.",10,10_oratio_projeto_solid_clean,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"OLIVEIRA, Maxwell Guimarães de.",4,4_dados_digital_sobre_privacidade,0.23809523809523808,0.7953381214564925,5,5,1.0,39
"OLIVEIRA, Maxwell Guimarães de.",0,0_modelos_dados_linguagem_imagens,0.14285714285714285,0.0,5,5,1.0,52
"OLIVEIRA, Maxwell Guimarães de.",3,3_software_projetos_cdigo_bugs,0.14285714285714285,0.21130909366720677,5,5,1.0,42
"OLIVEIRA, Maxwell Guimarães de.",10,10_oratio_projeto_solid_clean,0.14285714285714285,1.2199731456723772,5,5,1.0,15
"OLIVEIRA, Maxwell Guimarães de.",1,1_nuvem_recursos_dados_sistema,0.047619047619047616,-1.0793809267402221,5,5,1.0,51
"OLIVEIRA, Maxwell Guimarães de.",2,2_alunos_computao_programao_sistema,0.047619047619047616,-0.9332883082427262,5,5,1.0,44
"OLIVEIRA, Maxwell Guimarães de.",5,5_sade_animais_pandemia_dados,0.047619047619047616,-0.7621400520468968,5,5,1.0,37
"OLIVEIRA, Maxwell Guimarães de.",6,6_software_empresas_objetivo_vulnerabilidades,0.047619047619047616,-0.6787584431078458,5,5,1.0,34
"OLIVEIRA, Maxwell Guimarães de.",7,7_dados_logs_sistemas_banco,0.047619047619047616,0.0,5,5,1.0,17
"OLIVEIRA, Maxwell Guimarães de.",8,8_dados_meio_aplicativos_anlise,0.047619047619047616,0.058840500022933395,5,5,1.0,16
"OLIVEIRA, Maxwell Guimarães de.",9,9_ensino_alunos_atividades_evaso,0.047619047619047616,0.12136085700426753,5,5,1.0,15
"PEREIRA, Eanes Torres.",4,4_dados_digital_sobre_privacidade,0.36,1.2087713992138338,10,7,0.7,39
"PEREIRA, Eanes Torres.",0,0_modelos_dados_linguagem_imagens,0.12,-0.1743533871447778,10,7,0.7,52
"PEREIRA, Eanes Torres.",1,1_nuvem_recursos_dados_sistema,0.12,-0.15512202521689022,10,7,0.7,51
"PEREIRA, Eanes Torres.",3,3_software_projetos_cdigo_bugs,0.12,0.03695570652242912,10,7,0.7,42
"PEREIRA, Eanes Torres.",2,2_alunos_computao_programao_sistema,0.04,-1.107641695387504,10,7,0.7,44
"PEREIRA, Eanes Torres.",5,5_sade_animais_pandemia_dados,0.04,-0.9364934391916745,10,7,0.7,37
"PEREIRA, Eanes Torres.",6,6_software_empresas_objetivo_vulnerabilidades,0.04,-0.8531118302526235,10,7,0.7,34
"PEREIRA, Eanes Torres.",7,7_dados_logs_sistemas_banco,0.04,-0.17435338714477766,10,7,0.7,17
"PEREIRA, Eanes Torres.",8,8_dados_meio_aplicativos_anlise,0.04,-0.11551288712184422,10,7,0.7,16
"PEREIRA, Eanes Torres.",9,9_ensino_alunos_atividades_evaso,0.04,-0.052992530140510224,10,7,0.7,15
"PEREIRA, Eanes Torres.",10,10_oratio_projeto_solid_clean,0.04,-0.052992530140510224,10,7,0.7,15
"PEREIRA, Thiago Emmanuel da Cunha Silva.",1,1_nuvem_recursos_dados_sistema,0.3333333333333333,0.8665292223150911,2,2,1.0,51
"PEREIRA, Thiago Emmanuel da Cunha Silva.",0,0_modelos_dados_linguagem_imagens,0.06666666666666667,-0.7621400520468967,2,2,1.0,52
"PEREIRA, Thiago Emmanuel da Cunha Silva.",2,2_alunos_computao_programao_sistema,0.06666666666666667,-0.5968160716215132,2,2,1.0,44
"PEREIRA, Thiago Emmanuel da Cunha Silva.",3,3_software_projetos_cdigo_bugs,0.06666666666666667,-0.55083095837969,2,2,1.0,42
"PEREIRA, Thiago Emmanuel da Cunha Silva.",4,4_dados_digital_sobre_privacidade,0.06666666666666667,-0.4776275543563949,2,2,1.0,39
"PEREIRA, Thiago Emmanuel da Cunha Silva.",5,5_sade_animais_pandemia_dados,0.06666666666666667,-0.4256678154256838,2,2,1.0,37
"PEREIRA, Thiago Emmanuel da Cunha Silva.",6,6_software_empresas_objetivo_vulnerabilidades,0.06666666666666667,-0.3422862064866329,2,2,1.0,34
"PEREIRA, Thiago Emmanuel da Cunha Silva.",7,7_dados_logs_sistemas_banco,0.06666666666666667,0.336472236621213,2,2,1.0,17
"PEREIRA, Thiago Emmanuel da Cunha Silva.",8,8_dados_meio_aplicativos_anlise,0.06666666666666667,0.3953127366441464,2,2,1.0,16
"PEREIRA, Thiago Emmanuel da Cunha Silva.",9,9_ensino_alunos_atividades_evaso,0.06666666666666667,0.45783309362548047,2,2,1.0,15
"PEREIRA, Thiago Emmanuel da Cunha Silva.",10,10_oratio_projeto_solid_clean,0.06666666666666667,0.45783309362548047,2,2,1.0,15
"PEREIRA, Thiago Emmanuel.",1,1_nuvem_recursos_dados_sistema,0.2,0.35570359854910055,3,2,0.6666666666666666,51
"PEREIRA, Thiago Emmanuel.",3,3_software_projetos_cdigo_bugs,0.2,0.5477813302884199,3,2,0.6666666666666666,42
"PEREIRA, Thiago Emmanuel.",0,0_modelos_dados_linguagem_imagens,0.06666666666666667,-0.7621400520468967,3,2,0.6666666666666666,52
"PEREIRA, Thiago Emmanuel.",2,2_alunos_computao_programao_sistema,0.06666666666666667,-0.5968160716215132,3,2,0.6666666666666666,44
"PEREIRA, Thiago Emmanuel.",4,4_dados_digital_sobre_privacidade,0.06666666666666667,-0.4776275543563949,3,2,0.6666666666666666,39
"PEREIRA, Thiago Emmanuel.",5,5_sade_animais_pandemia_dados,0.06666666666666667,-0.4256678154256838,3,2,0.6666666666666666,37
"PEREIRA, Thiago Emmanuel.",6,6_software_empresas_objetivo_vulnerabilidades,0.06666666666666667,-0.3422862064866329,3,2,0.6666666666666666,34
"PEREIRA, Thiago Emmanuel.",7,7_dados_logs_sistemas_banco,0.06666666666666667,0.336472236621213,3,2,0.6666666666666666,17
"PEREIRA, Thiago Emmanuel.",8,8_dados_meio_aplicativos_anlise,0.06666666666666667,0.3953127366441464,3,2,0.6666666666666666,16
"PEREIRA, Thiago Emmanuel.",9,9_ensino_alunos_atividades_evaso,0.06666666666666667,0.45783309362548047,3,2,0.6666666666666666,15
"PEREIRA, Thiago Emmanuel.",10,10_oratio_projeto_solid_clean,0.06666666666666667,0.45783309362548047,3,2,0.6666666666666666,15
"PIRES, Carlos Eduardo Santos.",7,7_dados_logs_sistemas_banco,0.2413793103448276,1.6231367567922623,10,9,0.9,17
"PIRES, Carlos Eduardo Santos.",4,4_dados_digital_sobre_privacidade,0.1724137931034483,0.4725647291934415,10,9,0.9,39
"PIRES, Carlos Eduardo Santos.",2,2_alunos_computao_programao_sistema,0.10344827586206896,-0.15744941183766753,10,9,0.9,44
"PIRES, Carlos Eduardo Santos.",5,5_sade_animais_pandemia_dados,0.10344827586206896,0.013698844358161927,10,9,0.9,37
"PIRES, Carlos Eduardo Santos.",8,8_dados_meio_aplicativos_anlise,0.10344827586206896,0.8346793964279922,10,9,0.9,16
"PIRES, Carlos Eduardo Santos.",9,9_ensino_alunos_atividades_evaso,0.10344827586206896,0.8971997534093261,10,9,0.9,15
"PIRES, Carlos Eduardo Santos.",0,0_modelos_dados_linguagem_imagens,0.034482758620689655,-1.4213856809311607,10,9,0.9,52
"PIRES, Carlos Eduardo Santos.",1,1_nuvem_recursos_dados_sistema,0.034482758620689655,-1.402154319003273,10,9,0.9,51
"PIRES, Carlos Eduardo Santos.",3,3_software_projetos_cdigo_bugs,0.034482758620689655,-1.2100765872639538,10,9,0.9,42
"PIRES, Carlos Eduardo Santos.",6,6_software_empresas_objetivo_vulnerabilidades,0.034482758620689655,-1.0015318353708966,10,9,0.9,34
"PIRES, Carlos Eduardo Santos.",10,10_oratio_projeto_solid_clean,0.034482758620689655,-0.20141253525878347,10,9,0.9,15
"PROCÓPIO, Francilene García.",5,5_sade_animais_pandemia_dados,0.23076923076923078,0.8160453168830992,1,1,1.0,37
"PROCÓPIO, Francilene García.",0,0_modelos_dados_linguagem_imagens,0.07692307692307693,-0.6190392084062233,1,1,1.0,52
"PROCÓPIO, Francilene García.",1,1_nuvem_recursos_dados_sistema,0.07692307692307693,-0.5998078464783358,1,1,1.0,51
"PROCÓPIO, Francilene García.",2,2_alunos_computao_programao_sistema,0.07692307692307693,-0.4537152279808398,1,1,1.0,44
"PROCÓPIO, Francilene García.",3,3_software_projetos_cdigo_bugs,0.07692307692307693,-0.40773011473901655,1,1,1.0,42
"PROCÓPIO, Francilene García.",4,4_dados_digital_sobre_privacidade,0.07692307692307693,-0.3345267107157215,1,1,1.0,39
"PROCÓPIO, Francilene García.",6,6_software_empresas_objetivo_vulnerabilidades,0.07692307692307693,-0.19918536284595942,1,1,1.0,34
"PROCÓPIO, Francilene García.",7,7_dados_logs_sistemas_banco,0.07692307692307693,0.47957308026188644,1,1,1.0,17
"PROCÓPIO, Francilene García.",8,8_dados_meio_aplicativos_anlise,0.07692307692307693,0.5384135802848199,1,1,1.0,16
"PROCÓPIO, Francilene García.",9,9_ensino_alunos_atividades_evaso,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"PROCÓPIO, Francilene García.",10,10_oratio_projeto_solid_clean,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"RAMALHO, Franklin de Souza.",3,3_software_projetos_cdigo_bugs,0.5151515151515151,1.493925025312256,11,11,1.0,42
"RAMALHO, Franklin de Souza.",0,0_modelos_dados_linguagem_imagens,0.15151515151515152,0.0588405000229336,11,11,1.0,52
"RAMALHO, Franklin de Souza.",10,10_oratio_projeto_solid_clean,0.09090909090909091,0.76798802192932,11,11,1.0,15
"RAMALHO, Franklin de Souza.",1,1_nuvem_recursos_dados_sistema,0.030303030303030304,-1.5313660504832793,11,11,1.0,51
"RAMALHO, Franklin de Souza.",2,2_alunos_computao_programao_sistema,0.030303030303030304,-1.3852734319857836,11,11,1.0,44
"RAMALHO, Franklin de Souza.",4,4_dados_digital_sobre_privacidade,0.030303030303030304,-1.2660849147206652,11,11,1.0,39
"RAMALHO, Franklin de Souza.",5,5_sade_animais_pandemia_dados,0.030303030303030304,-1.2141251757899538,11,11,1.0,37
"RAMALHO, Franklin de Souza.",6,6_software_empresas_objetivo_vulnerabilidades,0.030303030303030304,-1.130743566850903,11,11,1.0,34
"RAMALHO, Franklin de Souza.",7,7_dados_logs_sistemas_banco,0.030303030303030304,-0.4519851237430571,11,11,1.0,17
"RAMALHO, Franklin de Souza.",8,8_dados_meio_aplicativos_anlise,0.030303030303030304,-0.3931446237201237,11,11,1.0,16
"RAMALHO, Franklin de Souza.",9,9_ensino_alunos_atividades_evaso,0.030303030303030304,-0.33062426673878975,11,11,1.0,15
"RÊGO, Matheus Gaudencio do.",3,3_software_projetos_cdigo_bugs,0.391304347826087,1.21894960412959,7,6,0.8571428571428571,42
"RÊGO, Matheus Gaudencio do.",2,2_alunos_computao_programao_sistema,0.21739130434782608,0.5851778259856475,7,6,0.8571428571428571,44
"RÊGO, Matheus Gaudencio do.",0,0_modelos_dados_linguagem_imagens,0.043478260869565216,-1.1895840668738362,7,6,0.8571428571428571,52
"RÊGO, Matheus Gaudencio do.",1,1_nuvem_recursos_dados_sistema,0.043478260869565216,-1.170352704945949,7,6,0.8571428571428571,51
"RÊGO, Matheus Gaudencio do.",4,4_dados_digital_sobre_privacidade,0.043478260869565216,-0.9050715691833345,7,6,0.8571428571428571,39
"RÊGO, Matheus Gaudencio do.",5,5_sade_animais_pandemia_dados,0.043478260869565216,-0.8531118302526235,7,6,0.8571428571428571,37
"RÊGO, Matheus Gaudencio do.",6,6_software_empresas_objetivo_vulnerabilidades,0.043478260869565216,-0.7697302213135724,7,6,0.8571428571428571,34
"RÊGO, Matheus Gaudencio do.",7,7_dados_logs_sistemas_banco,0.043478260869565216,-0.09097177820572663,7,6,0.8571428571428571,17
"RÊGO, Matheus Gaudencio do.",8,8_dados_meio_aplicativos_anlise,0.043478260869565216,-0.032131278182793176,7,6,0.8571428571428571,16
"RÊGO, Matheus Gaudencio do.",9,9_ensino_alunos_atividades_evaso,0.043478260869565216,0.030389078798540685,7,6,0.8571428571428571,15
"RÊGO, Matheus Gaudencio do.",10,10_oratio_projeto_solid_clean,0.043478260869565216,0.030389078798540685,7,6,0.8571428571428571,15
"SABINO, Melina Mongiovi Cunha Lima.",7,7_dados_logs_sistemas_banco,0.23809523809523808,1.6094379124341003,6,5,0.8333333333333334,17
"SABINO, Melina Mongiovi Cunha Lima.",4,4_dados_digital_sobre_privacidade,0.14285714285714285,0.28451249769050185,6,5,0.8333333333333334,39
"SABINO, Melina Mongiovi Cunha Lima.",6,6_software_empresas_objetivo_vulnerabilidades,0.14285714285714285,0.4198538455602639,6,5,0.8333333333333334,34
"SABINO, Melina Mongiovi Cunha Lima.",8,8_dados_meio_aplicativos_anlise,0.14285714285714285,1.157452788691043,6,5,0.8333333333333334,16
"SABINO, Melina Mongiovi Cunha Lima.",0,0_modelos_dados_linguagem_imagens,0.047619047619047616,-1.0986122886681098,6,5,0.8333333333333334,52
"SABINO, Melina Mongiovi Cunha Lima.",1,1_nuvem_recursos_dados_sistema,0.047619047619047616,-1.0793809267402221,6,5,0.8333333333333334,51
"SABINO, Melina Mongiovi Cunha Lima.",2,2_alunos_computao_programao_sistema,0.047619047619047616,-0.9332883082427262,6,5,0.8333333333333334,44
"SABINO, Melina Mongiovi Cunha Lima.",3,3_software_projetos_cdigo_bugs,0.047619047619047616,-0.8873031950009028,6,5,0.8333333333333334,42
"SABINO, Melina Mongiovi Cunha Lima.",5,5_sade_animais_pandemia_dados,0.047619047619047616,-0.7621400520468968,6,5,0.8333333333333334,37
"SABINO, Melina Mongiovi Cunha Lima.",9,9_ensino_alunos_atividades_evaso,0.047619047619047616,0.12136085700426753,6,5,0.8333333333333334,15
"SABINO, Melina Mongiovi Cunha Lima.",10,10_oratio_projeto_solid_clean,0.047619047619047616,0.12136085700426753,6,5,0.8333333333333334,15
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",4,4_dados_digital_sobre_privacidade,0.23076923076923078,0.7640855779523882,1,1,1.0,39
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",0,0_modelos_dados_linguagem_imagens,0.07692307692307693,-0.6190392084062233,1,1,1.0,52
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",1,1_nuvem_recursos_dados_sistema,0.07692307692307693,-0.5998078464783358,1,1,1.0,51
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",2,2_alunos_computao_programao_sistema,0.07692307692307693,-0.4537152279808398,1,1,1.0,44
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",3,3_software_projetos_cdigo_bugs,0.07692307692307693,-0.40773011473901655,1,1,1.0,42
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",5,5_sade_animais_pandemia_dados,0.07692307692307693,-0.2825669717850105,1,1,1.0,37
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",6,6_software_empresas_objetivo_vulnerabilidades,0.07692307692307693,-0.19918536284595942,1,1,1.0,34
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",7,7_dados_logs_sistemas_banco,0.07692307692307693,0.47957308026188644,1,1,1.0,17
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",8,8_dados_meio_aplicativos_anlise,0.07692307692307693,0.5384135802848199,1,1,1.0,16
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",9,9_ensino_alunos_atividades_evaso,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"SAMPAIO, Lívia Maria Rodrigues Sampaio.",10,10_oratio_projeto_solid_clean,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"SILVA, Emmanuel Pereira da Cunha.",1,1_nuvem_recursos_dados_sistema,0.23076923076923078,0.4988044421897739,1,1,1.0,51
"SILVA, Emmanuel Pereira da Cunha.",0,0_modelos_dados_linguagem_imagens,0.07692307692307693,-0.6190392084062233,1,1,1.0,52
"SILVA, Emmanuel Pereira da Cunha.",2,2_alunos_computao_programao_sistema,0.07692307692307693,-0.4537152279808398,1,1,1.0,44
"SILVA, Emmanuel Pereira da Cunha.",3,3_software_projetos_cdigo_bugs,0.07692307692307693,-0.40773011473901655,1,1,1.0,42
"SILVA, Emmanuel Pereira da Cunha.",4,4_dados_digital_sobre_privacidade,0.07692307692307693,-0.3345267107157215,1,1,1.0,39
"SILVA, Emmanuel Pereira da Cunha.",5,5_sade_animais_pandemia_dados,0.07692307692307693,-0.2825669717850105,1,1,1.0,37
"SILVA, Emmanuel Pereira da Cunha.",6,6_software_empresas_objetivo_vulnerabilidades,0.07692307692307693,-0.19918536284595942,1,1,1.0,34
"SILVA, Emmanuel Pereira da Cunha.",7,7_dados_logs_sistemas_banco,0.07692307692307693,0.47957308026188644,1,1,1.0,17
"SILVA, Emmanuel Pereira da Cunha.",8,8_dados_meio_aplicativos_anlise,0.07692307692307693,0.5384135802848199,1,1,1.0,16
"SILVA, Emmanuel Pereira da Cunha.",9,9_ensino_alunos_atividades_evaso,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"SILVA, Emmanuel Pereira da Cunha.",10,10_oratio_projeto_solid_clean,0.07692307692307693,0.6009339372661539,1,1,1.0,15
"SILVA, Thiago Emmanuel Pereira da Cunha.",1,1_nuvem_recursos_dados_sistema,0.4418604651162791,1.148380374456079,20,16,0.8,51
"SILVA, Thiago Emmanuel Pereira da Cunha.",10,10_oratio_projeto_solid_clean,0.16279069767441862,1.3505933280894413,20,16,0.8,15
"SILVA, Thiago Emmanuel Pereira da Cunha.",7,7_dados_logs_sistemas_banco,0.11627906976744186,0.8927602344639609,20,16,0.8,17
"SILVA, Thiago Emmanuel Pereira da Cunha.",0,0_modelos_dados_linguagem_imagens,0.06976744186046512,-0.7166776779701394,20,16,0.8,52
"SILVA, Thiago Emmanuel Pereira da Cunha.",8,8_dados_meio_aplicativos_anlise,0.06976744186046512,0.44077511072090375,20,16,0.8,16
"SILVA, Thiago Emmanuel Pereira da Cunha.",2,2_alunos_computao_programao_sistema,0.023255813953488372,-1.6499659862128655,20,16,0.8,44
"SILVA, Thiago Emmanuel Pereira da Cunha.",3,3_software_projetos_cdigo_bugs,0.023255813953488372,-1.6039808729710423,20,16,0.8,42
"SILVA, Thiago Emmanuel Pereira da Cunha.",4,4_dados_digital_sobre_privacidade,0.023255813953488372,-1.5307774689477471,20,16,0.8,39
"SILVA, Thiago Emmanuel Pereira da Cunha.",5,5_sade_animais_pandemia_dados,0.023255813953488372,-1.4788177300170362,20,16,0.8,37
"SILVA, Thiago Emmanuel Pereira da Cunha.",6,6_software_empresas_objetivo_vulnerabilidades,0.023255813953488372,-1.395436121077985,20,16,0.8,34
"SILVA, Thiago Emmanuel Pereira da Cunha.",9,9_ensino_alunos_atividades_evaso,0.023255813953488372,-0.5953168209658719,20,16,0.8,15
